GISJOIN,county_name,total,bachelors_degree,gini_index,median_household_income,median_age,white,black,native_american,asian,poverty,owned,occupied
G4200630,Indiana County,85032,0.2296394953294577,0.4553,49320,0.4,0.9468905823689905,0.022991344435036223,0.0006585755950700913,0.009878633926051369,0.1628617606949846,0.7116645611502136,0.8531177829099307
G4200650,Jefferson County,43846,0.15931725750152112,0.4223,47603,0.3,0.9784929069926561,0.0052684395383843455,0.0010035122930255895,0.0027596588058203713,0.1514784914966382,0.7428772996146958,0.8122630697346381
G4200670,Juniata County,24624,0.14455880652249334,0.4075,53879,0.4,0.9698667966211826,0.010964912280701754,0,0.003939246263807667,0.10840253226999917,0.7453051643192489,0.8354430379746836
G4200690,Lackawanna County,210652,0.2830140553892417,0.4624,52821,0.2,0.9109099367677497,0.027998784725518866,0.000512693921728728,0.028107969542183316,0.1469604428350124,0.6428104312708666,0.8693323492449782
G4200710,Lancaster County,540999,0.27274275839141915,0.4324,66056,0.2,0.8845044075867053,0.041737600254344275,0.0015212597435485093,0.02192795180767432,0.1014961791631989,0.6805723638527924,0.9556129582671754
G4200730,Lawrence County,86727,0.22050038540596095,0.4622,50204,0.1,0.9307020881617029,0.03635546023729634,0.0008878434628201136,0.004646765136577998,0.13793511021807223,0.7454864390770476,0.8981070796674665
G4200750,Lebanon County,139729,0.20680019601914315,0.4034,60281,0.3,0.8659977527929063,0.024683494478597856,0.0009446857846259545,0.014234697163795633,0.10816751078734775,0.6995091360421061,0.9300456525890052
G4200770,Lehigh County,365052,0.29894210718748365,0.457,63897,0.2,0.7931609743269452,0.0737757908462356,0.0028215158388393983,0.03347468305885189,0.12492682322743341,0.6441959715673977,0.9491532382223135
G4200790,Luzerne County,317663,0.2287561264526243,0.449,53473,0.2,0.8760951070788855,0.05103521656598345,0.00197064184371488,0.01249122497741317,0.14735771360539546,0.6795507539250738,0.857219001932174
G4200810,Lycoming County,114330,0.23367945151033387,0.4278,54241,0.3,0.9206157613924604,0.04954954954954955,0.0019330009621271757,0.0070760080468818334,0.136186662217031,0.6924443080161375,0.8536347982331361
G4200830,McKean County,41401,0.18864394094032796,0.4554,48647,0.3,0.9451945605178619,0.025313398227095964,0.0015217023743387841,0.0051206492596797175,0.16106892142279286,0.740596022627865,0.8059694477085781
G4200850,Mercer County,111518,0.22753472310387732,0.4323,50696,0.2,0.9127495112896573,0.0570132175971592,0.0010312236589608852,0.007371007371007371,0.13904637441623585,0.7250107898144152,0.8866863112777926
G4200870,Mifflin County,46276,0.11923693293885601,0.4121,50219,0.4,0.9689471864465382,0.005359149451119371,0.0019880715705765406,0.00330624945976316,0.13454992643344973,0.7131229323110855,0.8713736615722523
G4200890,Monroe County,168032,0.24664046544356152,0.4208,63934,0.3,0.7632236716815844,0.14701961531136926,0.0034100647495715103,0.02437630927442392,0.11203111505686107,0.7699043749343234,0.7007179235442106
G4200910,Montgomery County,823823,0.49281016166122155,0.4671,91546,0.2,0.7906504188399692,0.09187653173072372,0.0012696902125820717,0.07603089498593751,0.059232841398791085,0.7178390036874696,0.9456288671509359
G4200930,Montour County,18259,0.31615326821938394,0.4893,58333,0.7,0.9389889917301057,0.0179637439071143,0.0006024426310312723,0.03461306752834219,0.10463923401345036,0.671528903295516,0.9029268292682927
G4200950,Northampton County,302809,0.3030550263152931,0.4369,70471,0.3,0.8555062762335334,0.05701283647447731,0.0021234507560871706,0.02806059265081289,0.08579243036228427,0.7137802688619346,0.927134841952273
G4200970,Northumberland County,91761,0.16592749136802,0.4338,48671,0.2,0.9459792286483364,0.026776081341746492,0.004239273765543096,0.0041302950055034275,0.13188870748609985,0.7077159309021114,0.8594523259650281
G4200990,Perry County,46053,0.16650363758635447,0.4023,63718,0.4,0.9685579658219877,0.00951078105660869,0.002323409984148698,0.0035176861442251317,0.0929316491351613,0.789808567824036,0.8742626960149619
G4201010,Philadelphia County,1579075,0.2968839809474658,0.5182,45927,0.1,0.40660513275176924,0.4213435080664313,0.0036439054509760462,0.07239364818010544,0.24342643053989607,0.5302717112035348,0.8766407757931995
G4201030,Pike County,55453,0.2681436396835058,0.4291,65928,0.4,0.8849656465835933,0.06358537860891206,0.001045930788235082,0.011920004327989469,0.09543726927203623,0.8323613183236132,0.5680277349768875
G4201050,Potter County,16806,0.1537319587628866,0.4288,45419,0.4,0.9726288230393907,0.003986671426871356,0.0022015946685707485,0.0035106509579911935,0.13465023559260603,0.7621913580246914,0.5000771724031486
G4201070,Schuylkill County,142674,0.1658787727994794,0.4303,52280,0.2,0.9367298877160519,0.03180677628720019,0.0021587675399862625,0.0049273168201634495,0.12437317870508706,0.7565405368602018,0.8408329755259768
G4201090,Snyder County,40483,0.19768559597752144,0.4132,58997,0.4,0.9639107773633377,0.010498233826544476,0.0007410517995207865,0.006792974828940543,0.10447213114754099,0.7216439096931189,0.8997688845639217
G4201110,Somerset County,74361,0.15857990299489733,0.424,49089,0.2,0.9515337340810371,0.025725850916475033,0.0009010099380051371,0.003375425290138648,0.12388189318280504,0.7806976116583457,0.7707948724615825
G4201130,Sullivan County,6135,0.1719861760520431,0.4362,47407,0.4,0.9561532192339038,0.02444987775061125,0.0011409942950285248,0.0008149959250203749,0.1319831223628692,0.8196841718692618,0.42747252747252745
G4201150,Susquehanna County,40970,0.18611312306577996,0.4463,54966,0.2,0.9749572858188919,0.006712228459848669,0.0003173053453746644,0.0038320722479863313,0.12023532901567212,0.7705831157528286,0.739096873793902
G4201170,Tioga County,40944,0.19092063274199636,0.4185,51324,0.2,0.9686156701836655,0.007253810082063306,0.0007571316920672137,0.005641852286049238,0.1323026609186859,0.7282035561005518,0.7478220999541495
G4201190,Union County,45111,0.2599549211119459,0.4563,59399,0.7,0.868745982132961,0.06424153754073286,0.0053423776905854444,0.01671432688257853,0.1182022596674347,0.7239386224454689,0.8372990724203492
G4201210,Venango County,51818,0.1873256487183536,0.4237,49945,0.3,0.9664595314369524,0.00785441352425798,0.00032807132656605814,0.003763171098845961,0.12870269736192075,0.7505215419501133,0.7983345401882693
G4201230,Warren County,39756,0.19507433034185107,0.4253,50250,0.2,0.9770349129691116,0.004829459704195593,0.0011319046181708422,0.004804306268236241,0.1262688403568133,0.7687408705813614,0.7243218079478607
G4201250,Washington County,207212,0.3004484304932735,0.456,63543,0.2,0.9358965696967357,0.03135918769183252,0.0006852884968052043,0.00951199737466942,0.09234515113724093,0.756133163817865,0.8854837700919382
G4201270,Wayne County,51422,0.20376359145425377,0.4179,56096,0.3,0.9372253121232157,0.031873517171638596,0.0023530784489129166,0.00591186651627708,0.11435339496467728,0.809882702616634,0.5833307532740952
G4201290,Westmoreland County,352590,0.2910159774833064,0.4462,60471,0.2,0.946521455514904,0.023625173714512608,0.0005927564593437136,0.009237357837715194,0.10007321300934406,0.7720691081735979,0.8934593586087936
G4201310,Wyoming County,27327,0.1962788795747291,0.4101,59415,0.2,0.9709810809821788,0.010868371939839718,0.001317378416950269,0.002195630694917115,0.10422715788679815,0.772289156626506,0.8017536038044286
G4201330,York County,445565,0.2485613759239092,0.4142,66457,0.2,0.8841807592607139,0.05923939268120252,0.002105192283954081,0.015331096473017405,0.09616906487196955,0.7488009001223749,0.9363836315746599
G4400010,Bristol County,48764,0.4904499648464964,0.4932,83092,0.3,0.941903863505865,0.013329505372816013,0.0006972356656549913,0.02062997293085063,0.07453374777975133,0.7072904199406775,0.9127915261482924
G4400030,Kent County,163869,0.33275221019581924,0.4404,73521,0.2,0.9131806503975737,0.019265388816676735,0.003203778628050455,0.027302296346471876,0.07596488526105036,0.7013914897294806,0.9334301426592984
G4400050,Newport County,82801,0.4807360552041403,0.4805,79454,0.3,0.898636489897465,0.04009613410466057,0.0049637081677757515,0.019516672503955265,0.08736120595897513,0.6324007246168445,0.8170711650964453
G4400070,Providence County,635737,0.289745447853043,0.4726,58974,0.1,0.7291804629901988,0.09862254359900399,0.005315090988883768,0.041575368430656075,0.15225815970229997,0.5416500329872127,0.8935193181391506
G4400090,Washington County,126060,0.46129919985199574,0.4398,85531,0.3,0.928518165952721,0.013771220053942566,0.007361573853720451,0.019284467713787085,0.08621738007779638,0.73964400635412,0.7670269932516871
G4500010,Abbeville County,24627,0.15580091132141605,0.479,38741,0.3,0.699273155479758,0.2762821293702034,0.0006090875867949811,0.0032078612904535672,0.18719438291469886,0.7503105590062111,0.7923878270855549
G4500030,Aiken County,168301,0.2641725180623904,0.455,51399,0.3,0.7067456521351626,0.24956476788610882,0.003262012703430164,0.009328524488862218,0.14937882193701207,0.7256279771590876,0.8804574346149838
G4500050,Allendale County,9024,0.09218405294673811,0.5028,27185,1.4,0.23359929078014185,0.7384751773049646,0.002770390070921986,0.0015514184397163121,0.25009430403621274,0.6820208023774146,0.7457890070921985
G4500070,Anderson County,198064,0.22230958014313637,0.457,50865,0.4,0.7975603845221747,0.15743900961305438,0.0015651506583730511,0.009315170853865417,0.145822428851463,0.7172191984166254,0.8706367830946955
G4500090,Bamberg County,14376,0.1878705919067929,0.4499,31422,1.3,0.3642877017250974,0.6111574846967167,0.00431274346132443,0.003478018920422927,0.23372583870251054,0.7064116985376828,0.6920980926430518
G4500110,Barnwell County,21346,0.12542919206782988,0.4741,35803,1,0.5089009650520003,0.4583997001780193,0.0021081233017895625,0.00168649864143165,0.2814190644898741,0.6955741626794258,0.7923419581082362
G4500130,Beaufort County,186095,0.411595222415135,0.4765,68377,0.1,0.7468927160858702,0.17747387087240388,0.002751282946881969,0.013047099599666837,0.10221461313304248,0.7334387285420485,0.7205052215636466
G4500150,Berkeley County,215044,0.2498478542198594,0.4198,63309,0.2,0.6660869403470917,0.24022990643775227,0.004403749930246833,0.022162906195941294,0.11886819280534623,0.7192284179446157,0.9141834526385884
G4500170,Calhoun County,14663,0.1989606533036377,0.4741,46339,2.1,0.557116551865239,0.40926140626065605,0.008320261883652732,0.00027279547159517154,0.20759563979726445,0.8032044020067972,0.8278403001071811
G4500190,Charleston County,401165,0.43602476212472746,0.5052,64022,0.2,0.682554559844453,0.2673189336058729,0.0018720476611867934,0.015086061844876797,0.13737818942090851,0.6155092810703854,0.8469936633094444
G4500210,Cherokee County,56895,0.14169043297899922,0.478,36883,0.5,0.7553212057298533,0.2007382019509623,0.0019861147728271375,0.005835310659987696,0.1935662487050334,0.6894052852794821,0.84251872354282
G4500230,Chester County,32311,0.13388451793572476,0.4619,42442,0.5,0.6040667265018105,0.3705239701649593,0.00473522948840952,0.0020116988022654825,0.19642133482963933,0.7609262625464317,0.8575398170111826
G4500250,Chesterfield County,45953,0.1035228483670783,0.4377,41505,0.5,0.6296650925946076,0.3199138249951037,0.0032642047309207234,0.005005113920745109,0.20654523000926212,0.710782122905028,0.825836216839677
G4500270,Clarendon County,33957,0.15078318219291015,0.4993,40900,0.3,0.49265247224430897,0.47483582177459727,0.0008834702712253732,0.005919250817210001,0.2292570373788648,0.769926297393815,0.7377242152466368
G4500290,Colleton County,37585,0.1456811838030054,0.4572,36324,0.6,0.5726486630304642,0.3834242383929759,0.00830118398297193,0.0014367433816682186,0.21761812895687851,0.7494527363184079,0.7495525059665871
G4500310,Darlington County,67027,0.1844506578234389,0.4765,38448,0.5,0.5660554701836573,0.41098363346114253,0.0024169364584421204,0.0036850821310815043,0.20001219307738033,0.6957030660021145,0.8599259692187804
G4500330,Dillon County,30689,0.11122056940202936,0.4974,30812,0.5,0.4672684023591515,0.48870930952458536,0.02095213268597869,0.0007168692365342631,0.32585830521928955,0.5936168283615921,0.8011186169826396
G4500350,Dorchester County,158299,0.28198929535599054,0.428,63080,0.3,0.6745399528739916,0.25091756738829685,0.004270399686668899,0.018104978553244177,0.12098305954825463,0.7166446857328684,0.9139710374663562
G4500370,Edgefield County,26927,0.16663277755185035,0.4841,49127,0.6,0.6002525346306681,0.35321424592416534,0.003973706688453968,0.0030081331006053405,0.16187476994805938,0.7407367044463818,0.8385269121813032
G4500390,Fairfield County,22565,0.16920806689621248,0.4931,38213,0.6,0.3910923997341015,0.5864834921338355,0.0020385552847329937,0.0018169731885663639,0.20865859129654554,0.7525840496137526,0.7730025231286796
G4500410,Florence County,138475,0.23618772717553987,0.4843,47058,0.4,0.5364000722152013,0.4274634410543419,0.002556418126015526,0.013070951435277126,0.18410286382232613,0.6570859201348969,0.8591182958548711
G4500430,Georgetown County,61952,0.2730693930824451,0.5044,48456,0.2,0.647501291322314,0.3090941373966942,0.0007747933884297521,0.0051168646694214875,0.17879499217527386,0.7882579025805946,0.721403310227755
G4500450,Greenville County,507003,0.35071926265783293,0.4671,60351,0.2,0.7354414076445307,0.1765354445634444,0.004520683309566216,0.025151724940483587,0.1145833964688555,0.6748438916958155,0.9141402179062056
G4500470,Greenwood County,70411,0.24599705820550535,0.4785,42336,0.4,0.6434647995341637,0.3167828890372243,0.0008095326014401159,0.010310888923605687,0.20769525267993874,0.640337534405331,0.8778812831844339
G4500490,Hampton County,19564,0.1187032056407647,0.4132,33429,0.7,0.4205172766305459,0.5341954610509099,0.001482314455121652,0.0032202003680228994,0.20466036491536602,0.7597597597597597,0.7616817340159024
G4500510,Horry County,332172,0.23646875063391282,0.4442,50704,0.2,0.8110015293281794,0.13302445720891587,0.00538877449032429,0.013613429187288513,0.1501085834530457,0.7180177363641216,0.6368576451277668
G4500530,Jasper County,28657,0.17784935579781963,0.4589,45601,1.1,0.5238161705691454,0.41557036675157905,0.001605192448616394,0.004187458561607984,0.1773518790002503,0.7173045087155516,0.8654867256637168
G4500550,Kershaw County,65112,0.20337740251083214,0.4416,51479,0.5,0.7120039316869394,0.23631588647253962,0.0017508293402137855,0.0018276201007494778,0.14942013990765476,0.8210168134507606,0.8578002129047766
G4500570,Lancaster County,92308,0.2686648583940721,0.4729,58849,0.5,0.7427850240499199,0.2102959656801144,0.000985830047233176,0.013129956233479222,0.13431206558545714,0.7970441605947078,0.9057607011168706
G4500590,Laurens County,66846,0.1619020723812834,0.46,43304,0.5,0.7010142716093708,0.24059779193968225,0.0014660563085300542,0.004742243365347216,0.20315212000991817,0.6981966122912021,0.8155367682245972
G4500610,Lee County,17365,0.15873145947717773,0.5068,32371,0.7,0.3294558019003743,0.6428448027641809,0.00011517420097898071,0.00046069680391592284,0.2502989489583989,0.7470029581192589,0.8263218834426862
G4500630,Lexington County,290278,0.3037015214536449,0.4384,61173,0.3,0.7911863799530106,0.14827510179896514,0.0030453565203012287,0.01869587085483571,0.1253816334434764,0.7424317442353939,0.9091522916901114
G4500650,McCormick County,9531,0.20481467329002676,0.46,43633,0.2,0.5149512118350645,0.44811667191270593,0.002413178050571818,0.002413178050571818,0.15409599422591122,0.7657316148597423,0.7023429179978701
G4500670,Marion County,31308,0.1349477770588779,0.5265,32063,0.5,0.3965120735914143,0.5670116264213619,0.006228440015331545,0.007122780120097099,0.22688966257768522,0.6602586206896551,0.7734880309395212
G4500690,Marlboro County,26753,0.08891563742934896,0.4782,33586,0.6,0.4152057713153665,0.5050274735543677,0.02960415654319142,0.004335962321982582,0.2636690948672863,0.6285238739207324,0.7978255456884389
G4500710,Newberry County,38194,0.17929710005761476,0.4696,44226,0.5,0.6318793527779233,0.31099125517096926,0.0034560402157406923,0.0024349374247263967,0.17645312752981812,0.7325455773126266,0.8098206474190727
G4500730,Oconee County,77528,0.25779496133699176,0.4868,49134,0.3,0.8779021772778867,0.06858167371788257,0.006358992879991745,0.007352182437312971,0.17522398570664718,0.7271561698667834,0.7921228635125093
G4500750,Orangeburg County,87687,0.1989358108108108,0.4836,37955,0.5,0.3475315611208047,0.6170469967041865,0.0036379394893199675,0.006523201842918562,0.23639130742549727,0.6732304900181488,0.7724840526205108
G4500770,Pickens County,124029,0.2596992,0.4573,49573,0.3,0.8830112312443058,0.06804860153673738,0.0024671649372324214,0.020019511565843473,0.1661786424674959,0.670776484332624,0.8833480760725343
G4500790,Richland County,411357,0.39084946061690246,0.4817,54767,0.2,0.44854955671108065,0.4690475669552238,0.0020274360227247865,0.028568858679930084,0.16240153088143805,0.595490375560575,0.8775448876868756
G4500810,Saluda County,20303,0.16796191276342506,0.4444,45714,1.4,0.6585233709304044,0.2507511205240605,0.0025611978525341083,0,0.15092638958437657,0.7410487736115027,0.7527589134125636
G4500830,Spartanburg County,307617,0.24519883328038813,0.4573,52332,0.2,0.7317313412457699,0.20378587659329622,0.0014986167864584857,0.023535760377352357,0.14039703660118483,0.7063826139140126,0.9000108021357366
G4500850,Sumter County,106757,0.19296094006246167,0.4435,45661,0.3,0.47221259495864437,0.46749159305712973,0.002847588448532649,0.013741487677623013,0.18719027313587647,0.6458732286480275,0.8681629260182876
G4500870,Union County,27490,0.11347227200573506,0.4742,41186,0.5,0.655401964350673,0.30705711167697347,0.0008002910149145144,0.00014550745725718444,0.21606607162697677,0.6825577326801959,0.8110677545228805
G4500890,Williamsburg County,31324,0.12288814614715443,0.4805,32485,0.5,0.3178712808070489,0.6454156557272379,0.005171753288213511,0.006799897841910357,0.26366667789416953,0.7295443796310894,0.8195090439276486
G4500910,York County,265872,0.33308723180526656,0.4486,65361,0.2,0.7423572245290967,0.19181410603598725,0.0075788349280856955,0.021337335259072034,0.10472636815920398,0.7198525851933091,0.9423392052437526
G4600030,Aurora County,2763,0.21483942414174972,0.4424,64083,2.7,0.9221860296778863,0.016648570394498734,0.02280130293159609,0,0.053516819571865444,0.7529610829103215,0.8768545994065282
G4600050,Beadle County,18346,0.205168428005284,0.4188,52313,1.6,0.8074239616265126,0.011773683636760056,0.013626948653657473,0.09119154039027581,0.16157690172126596,0.6574037316395395,0.8890588235294118
G4600070,Bennett County,3425,0.1573926868044515,0.4366,47500,2.7,0.3360583941605839,0.0005839416058394161,0.6026277372262774,0.004379562043795621,0.3593373493975904,0.6046747967479674,0.825503355704698
G4600090,Bon Homme County,6929,0.18262938726948244,0.4144,54737,1.1,0.8852648289796508,0.014720738923365565,0.07187184297878482,0.004040987155433684,0.10679970436067997,0.7350157728706624,0.8541596497137083
G4600110,Brookings County,34601,0.4033645264239736,0.4137,58136,0.5,0.9244530504898703,0.01436374671252276,0.010982341550822231,0.030634952747030434,0.14669580869118026,0.591501240694789,0.8855318272333997
G4600130,Brown County,38915,0.29418857943052745,0.4455,58216,0.7,0.8934344083258383,0.02371836052935886,0.035025054606192985,0.03127328793524348,0.10452500661550675,0.6399877338239803,0.904928404928405
G4600150,Brule County,5258,0.27084499160604364,0.4769,57196,1.3,0.8636363636363636,0.00494484594903005,0.10859642449600608,0.0028527957398250285,0.13452826472326176,0.6167637830569251,0.8674183514774495
G4600170,Buffalo County,2026,0.08518877057115198,0.4712,34808,2.1,0.13919052319842054,0.0014807502467917078,0.8489634748272458,0,0.3966033966033966,0.4627659574468085,0.8584474885844748
G4600190,Butte County,10225,0.191958495460441,0.4578,46508,1.1,0.9368215158924206,0.006650366748166259,0.03295843520782396,0.00117359413202934,0.11432926829268293,0.771133525456292,0.8605083694978302
G4600210,Campbell County,1485,0.2803234501347709,0.4125,54449,2.3,0.9831649831649831,0,0.010774410774410775,0.0006734006734006734,0.04002713704206241,0.8647845468053492,0.6811740890688259
G4600230,Charles Mix County,9349,0.18593314763231197,0.4368,50481,0.3,0.631725318215852,0.0008557064926730132,0.3127607230719863,0.001176596427425393,0.1898860241230497,0.7087807959570436,0.8097186700767264
G4600250,Clark County,3685,0.19053398058252427,0.5155,48980,0.9,0.9508819538670285,0.002170963364993216,0.0016282225237449117,0.004613297150610584,0.0903781979977753,0.7936610608020699,0.848052660449808
G4600270,Clay County,13957,0.499496620163958,0.5001,50724,0.4,0.8853621838503977,0.01862864512431038,0.03030737264455112,0.02887439994268109,0.22425784563189144,0.5371679724823237,0.8665341944030469
G4600290,Codington County,28026,0.21494934649099784,0.4328,56376,0.5,0.94287447370299,0.007814172554056947,0.02458431456504674,0.005387854135445657,0.12871071803979847,0.6526708074534161,0.9206312900274474
G4600310,Corson County,4150,0.17830802603036877,0.5273,35759,0.4,0.28963855421686746,0.0033734939759036144,0.690843373493976,0.00024096385542168674,0.4476814760864287,0.5380753138075314,0.7754704737183648
G4600330,Custer County,8719,0.2351833067671352,0.44,58522,0.4,0.9325610735176052,0.0025232251404977636,0.04037160224796422,0.003440761555224223,0.1379800853485064,0.8400412796697626,0.7494199535962877
G4600350,Davison County,19871,0.2649035975474625,0.4654,50570,1.9,0.9260228473655076,0.01373861406069146,0.019777565296160232,0.007297066076191435,0.14196066023308548,0.5969976905311778,0.9112911712090919
G4600370,Day County,5486,0.21562099871959026,0.478,46679,0.8,0.8685745534086766,0.0009114108640174991,0.10499453153481589,0.0012759752096244987,0.16732246580475924,0.752913752913753,0.6786185077774849
G4600390,Deuel County,4318,0.2216323822163238,0.3788,65437,0.6,0.9916628068550255,0.0002315886984715146,0.0018527095877721167,0,0.08731466227347612,0.7903225806451613,0.8106402164111812
G4600410,Dewey County,5833,0.16564614888817272,0.4525,47475,0.9,0.19903994513972226,0.0008571918395336877,0.7889593691068061,0.0008571918395336877,0.3129216398546964,0.6105390672319806,0.8153086419753086
G4600430,Douglas County,2929,0.15543531726512544,0.4451,58684,1.2,0.9498122226015705,0,0.02116763400477979,0,0.06312056737588652,0.7983606557377049,0.8316291751874574
G4600450,Edmunds County,3909,0.26250470101541934,0.4311,71324,3,0.9769762087490407,0.0017907393195190585,0.009465336403172167,0.0005116398055768739,0.04683778777454353,0.8199481865284974,0.7506076810889645
G4600470,Fall River County,6747,0.210566762728146,0.4036,50588,1.1,0.8704609456054543,0,0.06536238328145842,0.015562472209871054,0.13964515142245335,0.7806430006697924,0.7055765595463138
G4600490,Faulk County,2312,0.2690233672857999,0.3875,55096,3.6,0.9641003460207612,0.00043252595155709344,0.03027681660899654,0,0.14749000444247,0.8033519553072626,0.74212271973466
G4600510,Grant County,7149,0.2186934673366834,0.4261,58158,1.6,0.9355154567072318,0.004616030214015947,0.01049097775912715,0.0011190376276402293,0.09115395520272186,0.8116842759477937,0.892896781354051
G4600530,Gregory County,4186,0.20155826558265583,0.4588,43438,0.4,0.8812709030100334,0,0.06688963210702341,0.017677974199713332,0.14340898116851764,0.716304347826087,0.7235548564687377
G4600550,Haakon County,2018,0.1564327485380117,0.4465,42250,3.7,0.8984142715559961,0.0004955401387512388,0.07482656095143707,0,0.12177867609903992,0.7712895377128953,0.7459165154264973
G4600570,Hamlin County,6025,0.2099236641221374,0.3574,67105,1,0.966804979253112,0.004315352697095436,0.0004979253112033195,0.003983402489626556,0.056781255344621175,0.8054078014184397,0.7819757365684575
G4600590,Hand County,3256,0.2209557211749233,0.4376,54155,2.1,0.980958230958231,0.0012285012285012285,0,0.005835380835380835,0.08210592290817925,0.6830238726790451,0.8231441048034934
G4600610,Hanson County,3399,0.18466730954676952,0.3598,64696,0.6,0.9952927331568108,0,0,0,0.07658321060382917,0.8794258373205741,0.8679401993355482
G4600630,Harding County,1306,0.25995575221238937,0.3555,59655,5.1,0.9333843797856048,0.020673813169984685,0.02526799387442573,0,0.07120743034055728,0.6710526315789473,0.7589158345221113
G4600650,Hughes County,17608,0.346566260129328,0.3997,64783,0.7,0.8409813721035893,0.0013630168105406633,0.12340981372103589,0.00017037710131758292,0.11248559820508156,0.6875335120643432,0.9285536470002489
G4600670,Hutchinson County,7308,0.25190228273928716,0.4225,57089,0.9,0.9653804050355774,0,0.014778325123152709,0.0028735632183908046,0.09571752694271128,0.7723045125732001,0.8530708198648251
G4600690,Hyde County,1319,0.245,0.4125,57788,4.6,0.8840030326004549,0.024260803639120546,0.06444275966641395,0,0.10546875,0.7504187604690117,0.8291666666666667
G4600710,Jackson County,3290,0.1779045643153527,0.5003,33295,4.1,0.38966565349544074,0.00303951367781155,0.5790273556231003,0.00425531914893617,0.45391849529780565,0.5827505827505828,0.6713615023474179
G4600730,Jerauld County,2018,0.22539893617021275,0.5526,49632,3.7,0.9603567888999008,0,0.019821605550049554,0,0.07949367088607595,0.7263843648208469,0.8434065934065934
G4600750,Jones County,793,0.25728155339805825,0.3847,46149,5.9,0.9293820933165196,0.011349306431273645,0.05926860025220681,0,0.1235813366960908,0.75,0.7083333333333334
G4600770,Kingsbury County,4944,0.21544599601025932,0.4331,61699,0.4,0.9787621359223301,0,0.0016181229773462784,0.0022249190938511327,0.08175453047775948,0.7950855638437911,0.8227436823104693
G4600790,Lake County,12717,0.33116140832190216,0.4559,61846,0.9,0.938114335141936,0.0040890147047259575,0.013839742077534009,0.01635605881890383,0.12737896494156928,0.745531914893617,0.8124459809853068
G4600810,Lawrence County,25478,0.3497798351586316,0.4556,52641,0.7,0.931470288091687,0.009027396184943873,0.02284323730277102,0.010008634900698641,0.12685405228222568,0.6469044170890659,0.78824200913242
G4600830,Lincoln County,56826,0.37554429686430235,0.4418,82473,0.3,0.9446204202301763,0.013303769401330377,0.004346601907577518,0.011033681765389082,0.04097354422047076,0.7672793559167552,0.961864406779661
G4600850,Lyman County,3848,0.2033898305084746,0.3886,53862,0.7,0.5631496881496881,0.0010395010395010396,0.4160602910602911,0.006237006237006237,0.20511468494595309,0.6721546170365068,0.8065819861431871
G4600870,McCook County,5548,0.2414171930788245,0.3919,61507,1.3,0.9596250901225667,0.007029560201874549,0.0061283345349675555,0,0.09673226884515411,0.7594254937163375,0.8823762376237624
G4600890,McPherson County,2297,0.1773794808405439,0.4798,44574,3.3,0.9634305616020897,0.02089682194166304,0.0034828036569438396,0.00783630822812364,0.1384335154826958,0.7708737864077669,0.7167710508002784
G4600910,Marshall County,4891,0.2409271119243672,0.3932,63723,0.8,0.8707830709466367,0.00633817215293396,0.07585360866898384,0,0.0847953216374269,0.7378537106246663,0.7102768297307547
G4600930,Meade County,27717,0.27208538587848935,0.403,60578,0.9,0.9069524118771873,0.018941443879207705,0.027239600245336795,0.012230760904859833,0.06866681537660793,0.7435385871043801,0.913966017405719
G4600950,Mellette County,2052,0.12009419152276295,0.4975,30650,2.5,0.38742690058479534,0.0014619883040935672,0.5891812865497076,0,0.5281297516472377,0.6944024205748865,0.8170580964153276
G4600970,Miner County,2211,0.1845949535192563,0.4029,52910,2.8,0.9633649932157394,0.0027137042062415195,0.006331976481230212,0.003618272274988693,0.06823420931304748,0.7668776371308017,0.7058823529411765
G4600990,Minnehaha County,188674,0.33062811597476566,0.4166,61772,0.1,0.8578394479366527,0.05675927790792584,0.020649374052598663,0.020877280388394797,0.09959552622529352,0.6319530324529088,0.939670462746633
G4601010,Moody County,6507,0.21326368385191916,0.4216,61538,1.1,0.7960657753188873,0.005071461502996773,0.1223297986783464,0.02120792992162287,0.11422278162366269,0.7143939393939394,0.9103448275862069
G4601020,Oglala Lakota County,14335,0.10424975931783799,0.5128,31997,0.8,0.05141262643878619,0.0007673526334147192,0.9332403208929194,0,0.4617277008504955,0.5020153902528399,0.7484914975315414
G4601030,Pennington County,110685,0.31469623200677393,0.455,57039,0.3,0.8285675565794823,0.012070289560464381,0.0890725933956724,0.012874373221303699,0.13754381409840322,0.6863910695648228,0.9052891034199445
G4601050,Perkins County,2897,0.20320855614973263,0.4452,57981,2.7,0.9502934069727305,0,0.03727994477045219,0,0.09177215189873418,0.7258566978193146,0.7225661226786719
G4601070,Potter County,2315,0.22255729794933654,0.4336,54583,4,0.9153347732181425,0,0.025053995680345574,0.017710583153347732,0.0750561797752809,0.7881873727087576,0.611076540136901
G4601090,Roberts County,10287,0.17335571493972227,0.4584,50348,0.7,0.5766501409546029,0.006027024399727812,0.3851463011567998,0.0010693107805968699,0.20113117682079779,0.6646010844306739,0.7672345483359746
G4601110,Sanborn County,2379,0.216053108026554,0.4412,56875,5.1,0.9634300126103404,0,0.007986548970155528,0.004623791509037411,0.08820998278829605,0.7326732673267327,0.831275720164609
G4601150,Spink County,6483,0.21825129242526412,0.4761,54423,0.5,0.9656023445935523,0.0021594940613913313,0.016658954187875982,0,0.0989427173741518,0.7419969512195121,0.8083795440542206
